speaker_id,sex,accent,age,n_total,n_kept
8a9edc29c228f16114e7f87cc46a2f129a773810fe8ec8258831a6716b2f92471f7a1828b02b5b8157e496c0ce18c7055eabaac151a559ed66f17afda6db2fe6,female_feminine,United States English,fifties,6,6
eb0f59fc2da0ca1be314481b1e704cebaf21adf981b48232c970216034dabfdc5e171754991f2d041f37192ed1909d43c358562c8dd1da718dc6b2f1d8760cb9,female_feminine,Australian English,fourties,13,13
22375c66b69d4f07c6a2e9035710603b33130a4353e241eb9bb52056553bff4930e7b64db7d1d5ed870f0de74c96350448f8369c59194db4cbf99718d682e36d,male_masculine,England English,twenties,17,17
22fae553ecb506cdaa59c0c9640c230e6987cfbe4e81f68b49d076cff477406b548b087e31b03b8bb00b490182784b3ce37539926893c6d3683b59da9721f3c6,,,fourties,6,6
44294aaba114cf4131d6152a43e0c56ee25e1c784c9cfa8586e34b7d70c921f2c5e790756d609e93c35e425f7d6f3633225304b2854a849b0eac96fe4190bca1,female_feminine,,eighties,10,10
71efcf88a8c61bca8f30257d0bcd4f0b889c4d81e26780e7f0f30b28da257e4c66716e36884c950d451f972dab4eea9cd34fb57742b8c5cb6c5ee300a023ac1d,male_masculine,Canadian English,twenties,12,12
c9b491becf0a4d8ad974b3865aaa0a5d4a34e93e32014b0b41192686d19ec5cbc8bb98b5007e7dbf9d2d0de03a928b04560f82db120e17ca85fb50c68350e3fc,male_masculine,,sixties,26,26
071551331df21d11257f63d33e663471cde5cbab362e9aab5bd1420fb23625ebcb9fadb82f11f561d8553fd2b4d15cfc6bcc09b930fabb35bc09f3f38b2bc189,,,,8,8
2a810fb593a3d93041e55ed839b42aa58265167bf7cdf72d1af4f84c4d3f8e6e96524fbad4b86eed7bba45ea354f3e750597dcb71fdbd83b19154208e5ccbc00,,,,11,11
acfd4a9f9ee50778a1e3b54878bcbed8796c2a8a7dda1553f41179b7fefb105e40d79033635b5c88230cc2bc390c63ef733c9ab92cd1a2998e24a0c14e95a698,male_masculine,United States English,teens,8,8
d65483ffcf0226ddbc75d8a0cd75f0f93e112eb90a18693d5fe6840b42c20c49cd8e72602e8e6eb16c0f4afafc82126806143092f2d4f4d121dbfec8963e23d1,male_masculine,England English,teens,8,8
2e5474fe1f9b44362382ba31450af369af49ffc156574b4a3e9e86a133df9aeca59b0099fdc52156e30ce03cca71d83ab1f7bed059abfd32372ba6e79401f471,,,,7,7
d8d54edd0b467465c75d5b9612cf24ecaae5284557aa7081a28435ad43ef5afdd3cd509f446c67a6907a8abd2228c796f41fde3a5109f3072553cb0ca9849aff,male_masculine,Australian English,thirties,7,7
7a3634f42088b31451fe11edd3a14cd803fc29271f16325be71b793f7c52b3c359b4919def78bad4dfffa571b4d722b4b9362ddb6fe1ffe3d1352d434cc0f4e5,,,,5,5
59e431a963b318b52dec8c617b19a4531125b86d7c9d6a8c4b9c60461ed8cc9d6a160dd32a6f2ad8c7888a6cfa352abf2c7142108424de614563dbcc93fae93b,,,,6,6
10bd7090a8bee0edbbfdfcaf92e0d97dda9ad0422b5bdf6190ca8f1f757390d21f8fbde8499c0e95059e21978d37a0dabb3cde9160dc56c19badfa21ee2689b1,female_feminine,,teens,7,7
994b8a8daa07116f8ff6e49be0f0328b0eb810abab8321b3a0b00af2c682f1e9850d87a8525548b5bc74e8b153454c211211f763769af9f2ea73869cde3fff29,,,,7,7
34af3753abc38a8660086c9d40793ef3635806bbd4462be7408ddf63051dba098203968980a6698e01137f59b1e0c5b4cae3dc31a12cf647249d75239da661e6,male_masculine,United States English,twenties,12,12
dab9b44f598e3b4afc9bf4606a37cd13604976e5b6f389cf8c94182a26eb56519aca5633bf1cb28b70ab0ba6b9479a2ffe98af8ee57aa156c6ac5f8eb2ee89d4,,,,6,6
b4a9c6b15e1ad10350ff9fad30080fc27aaf6306a4696bf4cbe4a0b291c25a2f1a294b629d8a40d7b351a9ca66f177b3fea1d3fa37603b6dc69b28ce8b01e76a,,,,15,15
6609559ec7b7d9bc82dbeefbf4ac42a824c6222a03eb1e99c901ef3649579315283b48bb9b77d8fcb9d158c96f262746eba6c99a719723aaf3025bf2b2348f60,,,,6,6
e35a496ca9017cdd59a988eaa8bd25da16b5d6862d4b375ed1da06852d4f14ecaa1c43ee1f39d93900f7a526a93792a1d75994385d887bbfb3af33354e96599f,male_masculine,United States English,thirties,9,9
2ecfff40b0617b6f057820acf2196508611185983e8939be21cc879d9c2beeac11b97d9312eb228708ef5ff2f9ddaf4cc9d22de81acbc13fa37c0bdf5571642f,,,,14,14
17a91c963f08e10a53d6ff4bbb26b6b56325e57b82929689fb4e1e27571a9023fe619d6fa1db8e89d574609101b6216eee80511bdbfb384b61bf6ec3ff496c35,,,,8,8
aeac833c928c855ffb2029ef70cd44c977d15b4302b020f2b9bb825618d46f4a438716203e5c682b1f663afd3213e22a9bc2b0bd6b37978d813d5e2c0b4f5115,,,,5,5
31815534bca8d2a0ef9c1ee24bc8a4d7f349ae6c454d0c5d31ef7063736f53a002d59879e8dbcc296c24ecafb59b9ce989cf6dee0059de2fbd03f8add888d108,male_masculine,England English,twenties,9,9
c7a5c69888ec446016b7a09ae81915c40d786a588522bb516029f58994a1e8c0e319a0d9056251afdf0e507ccaf6bf9268ea76a7adc348e8aae8b14730ec77fd,,,,5,5
53e83b573acafb40cc23bd966db50f76f2de88b79113febf87dbcad76d42c3379447f07f6f835f5d8911fe0c55c639244db3d30410397920a761ffaec80dc9bf,,,,5,5
17ac3bdd8c3d358f7ec100f1b1ebf8f4e567c47fa46b87bcb5a6c004807677cca03e5f27f209d5ffba199bd75f5df8e59c27489473579560dbcb3447512eaaa5,,,,6,6
a9a1baf57df6d8cca602ece5de2110231bdcb0bb1fb46253b4d74a4ff9a5c6ebd95a1b270e329907e82072dcbf35ae67beb98cd32985476146cca7afb6b3070c,male_masculine,United States English,thirties,7,7
cee1bc29c3703b96538f441990b2ea8b5d41447f1ab4a49c3e6c31168571bcff1b3110807afcd516a30c7056d8beb841fb1cf40531b34eb6cc8ba15392d70aa7,,,,10,10
d9dbd8e914169580dc5fc2015789c581a8eef07b64812f1e283e7b6ed01ab87f8b73101a910795e1cdf82585fb3266d94e1d895b03d178df1c294c118ae98cf5,,,,5,5
e177be7ab0115b199f75bbc94d77db217782adf54ae5b38b2facfd3ea95bb10657546aaf9a6f5255655dbffea0bd7d69357dceb42c934638328e3adfaf47b3fa,male_masculine,Malaysian English,fifties,12,12
203402429e18aa8c505062ae38a2ec2e8298012adcdeb4514249407b955b1c36c327caf53f6be09ac0ba8d830cba7d4dc871d1e9157112ec6f8ba80950008fd3,,,,9,9
893bbd9cf8e66e25c45359acce36f88772581a50363aa67aec169dd80dd2b83c6832db85bc8ba51de309abb4ebb7aa7740d91351571fa966a8b50e33bdc8b185,,,,13,13
e6cac469a4e7a3989c58431dd9d75ca85c501e8509f2d84aaba1bd5fc5ce466e6e7b53e9dec1af4742a82187f32e2743a4494c06acff7ab37e788362c3ea6ed4,,,,7,7
9e9081b9bdf3e0a0e94f318f3e7b554a6b04dfaa1ee799564e55a70099b461ece00fcef86aa34f02fc316ea91e1f1335ec8639cab1622560badf8924ea1fe858,male_masculine,,twenties,43,30
31cc6184e02dd9c70ca170bd531f40c59f4bb40c86d44b5add40c942ad49d27ad5e73be0487620772b2f7a262b5734535e0b264fae5dae545fc59b887c704369,,,,6,6
dcce5b589de000653f49e366d7f1bf8693ed2fdcb57506bcc4efd030970cb9fb34138713717255dacf4a32d5d93f477a3c3086f1877ce21b657e41fda53ab731,male_masculine,United States English,thirties,11,11
45dd8e770aef0c93838006a95fb062d765fcfe326537a55af78c7a6b3ff17ca050b3c85c16740700f4428cf441dc3983729d65c95d74519e16541cb79795f2d5,male_masculine,Australian English,fourties,35,30
84c054f1016fdcbe8322d065a72268ce92a35ce49d4bfe1731ce1f91dca3d7adb1517a1d1fcb6373ecb5d5aedb455444e3a81ab4fdf08664a5ec9161151b9c26,,England English,twenties,6,6
1534d6ca32e51550cde95ba74837dbf959471e9eef8607ee5ad785848d64fe6353dcc5007f3a6a5757ccb39b21296a7a9b2558eae9e00bf1e863a6810fc528f7,female_feminine,United States English,teens,42,30
99ef35ac7773f64122b690afb361702d1f144bade85e0e4c4ed399367e5a87b62c61ab3ac17d1098fe7feb8f291c8031b1ba23be1cc854b36f3b36399c4fe288,,,,13,13
4654ac3a177e1af3529a92ff39f816300b1be2d30b27979e6d09c646ac965af6ed835d619e407c491211a8010d4213591b097b88c80708e9e4b27ea482560315,,,,5,5
9316ad5960be8d1466557da7c595a86d6e91be51bb3e83867cdbdd39fddf0f1560c68a2c9b5e0339330489f4f9cc9cf70b04c0302de59de75f174377b1d26f3a,female_feminine,United States English,twenties,7,7
57195e9bd26c18a7bdff78aa107d0642d67958d329a508ddda1767d83dfa7b40d429e9976a6609f3c9032e4ccfc362e010f103a998bbd14ab5eb9089cea57b1e,male_masculine,,teens,5,5
aaf6b52267451edd43f92433e040803b7c695022ac637484427c841d61dddefbc79acf6b684ebc2769e18c649d9b7a520a0041ecb7898d3f7e49d804f477a3ac,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,6,6
47dce0ec18b73df71447572d50c9d3d2665342299c18dd92d370cdc17632624c6fb1f53991901f2d9c5f130a262e8704448ec04ea445c00c4d2bcb2e36304d5f,,,,5,5
b0bea218928fd363c3163fff86840739548d55e9e76a1e88cc98015ff19229b838fcd28a0a65cfed336ca01e671d7512d3e15272947575ec7533cc1cb4da7c8e,,,,6,6
63fb898fb717ece8a583d511bd21bbeed31507eefb7433c6649396cc70e2a3d443994caff53c34d4b986ecc210e90f9afe5a6cf307aeb1084dd4aa45f6b78378,,,,6,6
ccf769a75346cf999921bf2d74482ecf12d588644106b5b21423a3e8f7191cdae0b29ae79e4e1e70ba6906818d2338c5df5439ff8ad37e50295a917c3cefc1b4,female_feminine,,twenties,10,10
01ad494623fd6fd34fcb91cb7b81d424732631f81ef702ac8fb2cb020f7c40aa5d230be1e3f60d985f5c4a0b6f51e0c5b50c6eb7c6587c23aa924ad63c70e041,female_feminine,United States English,thirties,12,12
e41ce46aa7200a210964e2e2cab6fb949dacf70989b360fba0b5147e6a18ac219e6fe8f8ff23d337934d009ceb63fb4821e6d6bf21c3e80f32340acbf759a128,,,,5,5
9d5ab772c133af51a70045bae79b639ec99bb4d87a9c0157bd48710e5be581f5ffa8730a5237272e681796b12921ca39ce7ebe296c03b66177330b1a480b0854,female_feminine,Australian English,twenties,5,5
27b07b2f27e7a48ac67c9bf52ae90c93a9e93069696b36014e109982958521654ac5bc7e5aebe8e15c26b30136ae5effb29325a9672a94880ba25d171f9137a7,male_masculine,England English,fifties,7,7
4f49a24a46e4b4c777429c05cc9691beb30fee9f985c3313f1faf5b4d5d12034440f0dad763010a8b500a7a441aed1c14ddba570b7ce059c65efe36c7ca6c8dc,,,,6,6
ca8f6edf36464cbe392ca6a9eb4a3beaf4a1e4b45064c1325b7b4bf7891b11a41db5d9b2e33d21a216fb22a1df36a06b9f9aad6f850a554c1d93301057550343,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",thirties,8,8
b64457e66a592e759d67a13632fc11227e0296c7bfc57f8d6b74e80057f3b51dced9b383a73aaa2791f1bf289f0fd62136414508ebee3221f362f86668e0c030,female_feminine,United States English,fifties,11,11
4c681e4fe673eba99636caadc734fc79c9775866b5d40fcc22a3eacb07973d629d7ad91ca0abc49447245972a81fe945d0c620342525388abbee4fff7bcb1803,,,,12,12
3b928368c41af6565577e76abe5aa6eaf10b3b3b99656d036532e9fe10e76ba205b3fa984a88904c3bf6062936da8ac05f44f9310e6118c763be522a636d534d,,,,7,7
c33b7e8f83bb9a806f5213e36fe4274283122951a7b879523a1900192a560147dfb4a7f54efe3b4ce7b824c9d35e95d5fa96f653474b4c3e80ca6fe279d55e33,male_masculine,Canadian English,twenties,5,5
0ad0fa785c805963f2153c09c6987079efe3f89e8d92a0a5ebdc11638853e8754310b6f4451fefe3b002857163b4b4411358d78683decc457cb846486d8aa900,female_feminine,,twenties,7,7
c6306cad0f59bdac2472f0a8fad5fec1c8a1f3826e88672259b09ef7196c9edd6a196241c4dc5e2cfa54e9b4bbbdf0c7b86d2bdda7218353e6b0be5fb25d8beb,male_masculine,,teens,5,5
1b8df3404a9e61fde5d224f1af1ee8b25050ed4cdde7474ef061e7a8ab112d400058c9d34ebb66995188bc4020b39333929a27196f0fdaf922ab9ced682e7e33,,,,9,9
ef3310e89e6fe189c995ede58061b25ef5982061c9a448c24ec8675f8bc9930f6f981863d2b92e9cffbe9dff80c3aa6fffd640b5ac8e96f844be666034779954,,,,6,6
73db259bae6d004222bb92a11bcbca0b8fe2a86e605ad84a5f1aefd74a9cf11ba1bb5525bc17557177de1dadc99fdc3ba0e51041062c66718ec8eaf7bcef0d94,,,,24,24
411d6cf0bac87a878c8fe88c8e9dcd16b9d429266f46851f4e06d5cad198879c50128524841d65579899ca8e5437040ac88844d47aad73d89cf48603f7e2be1a,male_masculine,Australian English,fourties,10,10
c7e815c47f5a8c3fca609b76b385a5d88f8a448932f769a0be7e123cbc1d7c44e18e26e8ab22470a565c4b25279c3cd0933634b451048fdfe21bada437450b4d,,,,9,9
8c178d32752b683df5602d666c7c1b60d295c2fd26449db8c7050d29e485780fe81ff1a2578d5a3715bf119f5372dbc255b3d49a4ade1049b8d273ba1d22e41d,,,,7,7
b0df6d9bd724187146624b76a5386da5095ad272cc3674bc64cbe887a907e6ed95f538311dc2f48dc4b323c095633f85d2e144626293dc61ed8f64cca4268bed,,,,18,18
08f918beef6ac8336be35c5e8059ce908d9bbd0269912a42e056234136b5c682091096a53fbe3637263b9cffdd30695c3113ee3e8ea5f078743a695d1e99238f,,,,6,6
2f0f109ed0afdb1a06c0ad751e352d0e0dc41767609a511c4b9111a62769bc467468b5f4d3cf2c618cc479ca33b2a7b3412b01d883cfcb15d8cb23222912fd16,,,twenties,5,5
b5abaadc5cd0355f4181d0c40e6fce3be0c0e53fdc6dd454bef8c3c74360e5b830b877880a983f2a82bd12a34c0620319bd3a04046f234bfdf82238c6a1cdbab,,,,6,6
fa6d1e90d7e0119771447abcd627dbeff51497954c2eac7ea8b0c86dfdd74cc2eece6a14e0fcdce93e5bd9d2d147064bb4d13f5394eedb4a002ee6c09bf79679,,,,9,9
9c54afaecbee78686b8efd9ef969c705a20ef960291ad77288bdcfb6221dbb507f6ec7031c9d399fca7610cae6855ce9509493ee20d1bdfbcda52f57319dde06,female_feminine,,fourties,6,6
bc4503e89f64b803fc60f3abdc873faa72db3e4c4d6d11a93eb2124956a056f76ed5136f92de039fbffc5a313b95f942f459e6fab2d0bad78d1037cf06e03d07,male_masculine,,sixties,7,7
6df03e5c21facc0acb43ea97b3d0616f888b29311361f601ff9e981ecc54276bc5efc3f43a3466b93259211c41154b6e65861c69b56445e421ce3351e4005c55,,,,5,5
fe11b78b3648c4144882663bcede3e9ed550b5967e35f986a46a444518033177013b2bcb21857ed7d82a290ac962156b4d83d9d84a7586a0975396cce0263673,,,,18,18
303f081524f4eb8e6bc1953547c1aa449f20c92eb81a12f2ede5c576f15b76312dcf1228fdeb6a09522d0ce317ec33eced119cf49225b44aa1a41a46ae71b78d,male_masculine,United States English,,5,5
b19e62851797e552071bfe9fc898f6a653ff5c56d00a06435fc91fc6d464fbd069f7cdbfd4580f8bd98881db115504fafe2d9fe5b84c4a7d91c660cd2ea2e092,male_masculine,United States English,teens,24,24
3ae4fcb73f86032af618726b615ac28b704e1013681d56ed026d5d43440bc185bdab10d6efbcf4cbfe3aa92817bbb63dd3edfff5d82dea680a82ffe12052873c,,,,13,13
0b655c668c770cfe82cda85322c94701cf635e23ccfcd911d0c3a6b451e4cfa9b35223ab64ad57f2fcb3ae2e0188589971cfcc0caf30ac9c04288ae058da1ef9,,,,17,17
81cf63b511dc3efa84465c8e496d797999ca1a0843abff3e288bbdcaa070349561e25c904e8ebbcd8612ed94a05a5118f819f8012bcef72ba029dab4284ff7fc,,,,13,13
36cc19641f5d3925bc31e568097f05c23cb172cd1fbd9324a2e179c3e1b6c0b4f11a44c390c26abc15644107e52873c021b7a73244cffe380f6653bf1fa7f072,male_masculine,,twenties,5,5
66ec67fdcfe3ade14ebaeb72b8325b23552da21232559c89158bf7ae0cc17b7b1bb4f464bcf29abff283bba204c1e1bfbf359704ff98fade6bb6a9868b9e7dd0,male_masculine,United States English,thirties,7,7
8b907ead56d6387db8bbde04d050eb2ab502d41f74faa90585023c3f348d4f30254eaf3f992cf2f063e2d0f4945cf5336af1ba1759f5a429f25e0e111ae81b10,male_masculine,,fifties,9,9
55ac52ef78830392f16de1210e745ace6c8a0d1a4ca51b70936e4baef8f09017b68d8309bbe0c1c2eff7eb6762fc2a47680d0f66b809997fa3d6a3d1ea25bef5,male_masculine,,teens,5,5
e64314ffcdfbf6b10fdaaea028317bb62cddfe4ad6a57dc9df471dc992fe668d1784425bb80b8b77ccafd98f7988df340852cdd59b264c2f1974de68551ae8b1,,,,9,9
121e5e59b49ea40e4976a854ae13072fd1da0d194d52725bc060cac6794c46d6d77b783d8674555da678f04bac6d60edaf6c5a64ba89fd759d2f979dca980fac,male_masculine,United States English,fourties,5,5
762c7dafe9556820136d0cd1ff8f73f2bf92af3ed884c85ffbbdcb43091a2bd103fd1b1b4d71d1eda3bdbf31659a2553847982f19a368a29d2612c829194374f,,,,11,11
e0a63a108cb6ee4a92b27df5e2cb1fff94214fdb9a0069f8a5cc11b4956b0fad11f4d8b35a9d1f3680d2b309228daaba0fceba9722c86fcaa81887fafbf97e94,,French,,5,5
b3666dc3db6cef93e95b12c8ec6012a3d3b9ba4bde1555f623e01155ac65794fbd4b903643a3a764cab3d2c407eea68d81ad306e0a399e919a963d4e39b2fc43,,,,9,9
08cc8dc94800e34d4daa860646ae6da785c39c21dc9ef6238e431f175fec14142078b6ec10da34492b34a95aeac28583e2b271dbe1c33cea7452ea4912c58888,,,,8,8
9c1d3389d52fbf3ba95c5bc2249040e60300b359654928c274c6841cc3d776cf18bd256d6d54debb8d8dcc9a8110e8e1d31b87592d5cee85bd111143809fd73f,female_feminine,United States English,twenties,8,8
9f85956068efd7b1b50d25d51869332552c7852f3098949bd9f6d3b12b7b307b7fe064cdac3ae795638d3f1e69dc49261799122feeb513d1cd0c30f6092289e4,male_masculine,England English,twenties,5,5
e516e39dd7c304a50341b6929ff1a869c7c92c90f3ca373804b3c83c0950bacd6cf186ca0c85329cad7c2e4d1cb8201849d143ceb7396e81f5cdd4eeb33d3740,female_feminine,England English,twenties,6,6
fe09528743dca8fe65630fe493b3f2163f259b01722bd3c4173fb66b5340b93ea45aa6f943eddfd79de28125cca1e921e042dad757d6965b53c13f26576ab8c8,male_masculine,Australian English,fourties,9,9
0bb986f0850975e12f306384a1e86032802b8478f1f7474115875a9dd53a57fd684ad8a55b7ca0c6f98ec4dd99f0920d19537b7ee4e380f86ddca6df2fb744dc,male_masculine,United States English,sixties,7,7
3d426387091d78518d238f6b7db05cb4911eb68b8005330c24a8f857628788c9a968271fbc311979de4d1f547bad07ae672b5578c9feee37b7ea3dfc6f3011a9,,,,10,10
9fd7abc997b26e573931c8cc67b1e828512cc1e86e26f20ccb7e8772595c5dfc70481534c47d1dc04209803f6a38116b8bcc4d6e3e88f4afcd044530ba2767de,male_masculine,United States English,thirties,16,16
4d284f0b7d821cd81eb86d4413d2939729461f78503b67b3375bfab1fb46386cc08f428772ba38815e66a765e1a9aa4fc1feb95560dfcc9288bd09c1246c4f7c,male_masculine,Scottish English,fifties,5,5
864855ba828f9234bfa297e7221ccf2b7a769eb97f4229ea9027bd4bcd8383346921590545bcfa3c1f6767824739f929e8114fd18546d2f014f77b9f101bc76f,,,,5,5
75f6882b5bd2a21cd2b3314547cdee8a31723fcd1de3024fa0344fed08c2d8f8e79f161950d86ff886a32ae78f5a27e688bbb6f70c7d0ec51cd3f39f8560cff0,,,,5,5
6a6b32832defa516dce6922d2300294d6e7f670b8f867ed3f8f7e291df5150f55cde5ad06e44e4d126e3687b818fe5f23e70a1cd189217bc55d1f9f21ced88e0,female_feminine,Australian English,fifties,13,13
a6fe3b7fdd1a0521b78c2eab265c8acf616665733d94e4c7b602c143342b9c3828673e3261988cff87074c7b034118664f51a0da75fe6db6c0c3bb18e8495f74,female_feminine,"India and South Asia (India, Pakistan, Sri Lanka)",fourties,10,10
8db2b63380b6faafc6e85458fcffa4c6487d8c6fcb1a5b0e413c30b6e96acb25d909c86ae9dafc62dfa8490806dc8304bf7555ee0bba2ec860c62ea51688cf04,male_masculine,,teens,6,6
fc13f216f9812eb7697bba281dd2e7bbac9f6500265c4fd18ac0f4e2be09230e0f5b074acef210e486e0b7138f7b3e6dc7acca242ab2a42f890b105a3fcf17a0,,,,6,6
958add24e96ade39a5d41d56653f636dabf459d80526765de924466980ea286535581d917dfdf82241c73dfe46d60287115f37ba376832d1c13cfd4cf4d5676a,male_masculine,United States English,twenties,19,19
a051690da9c875a2ba89ded19646aa7d14f1e2528114b5049ba515bf06ebc0d151e7eed0b45308380ffeb92574650d8a57a09057d81de61dffb2efb6eb253dd7,,,,6,6
48f48da505573df2ae0b591a7d6b7ace44cc94ac5838f627c60c415d49acdc596b3fd06fdfe94284589fb2022d03293965eb745c9380ede36976a16d8cf59483,female_feminine,England English,twenties,5,5
5215b2e9e6f2aa5656399d21bc2e662be6e8669be7f8a35af86c93a43356c6082c696bfa5e4ee1f3298b31d70f985da1233ae04a97b5fce7d0e2fc8498b6935b,male_masculine,England English,fourties,5,5
6d5aafef5e26cae1f550d1f629dec9c8e2df33b358dc2254aaba6e67a08401b7377c7dd2d454fb2795564c90b99e37761e58aa52a5788de41ab4d5337d20117c,,,,9,9
4f245631e3015aee1bbb42dd3d1a409e54be8f08193f55ce28070b864645f4b6c81f900dfe22d909aa164340249fb6c568d2debf5ae6784d8a32417bf42ea381,female_feminine,,twenties,8,8
b2d20b4888992bba13bccf15fca08376dc0edc3ebe2de1454366172e73650f1c07fca42dde4f1d83f8749d511fc8953ae2edc9af6a5ee0a8b4f50cf470387545,female_feminine,England English,teens,7,7
d24af5ee15190d3fc14dfc4ee3c75c75fe66fb537d4c7cf94e0e7d489ba442240b112a68a9dcd921ed48aaf17649bacd187e913bf4f22c1471cdc0fd263e9aa7,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",thirties,14,14
cc8ff12c9c0e7e03e10ec88a1ee5395e66cb0caeaaf90dde29869671e6307922328efe28be65c6f48878b9706e11f1c1c0b9ce160e43ae96b11095c45c2ae6df,,,,6,6
94dd4753d5698aef4214206d7dba75ed7d585690bfa49df0b4b8a147aad430e678d6b7a9d5de507cb9b06ca9d87868ff23ba1dc19b13da0b7c1ee3a6d2dedb95,,,,8,8
b2e87106e91a48bbe9dba06aafc613e4ba1bf0c06bf7cc743d43ce6a1b4d74e4281b14b9a2730fe1a8e42ec997e00250edf504a8c03ed7de8fc2af8c4e93087a,,,,13,13
85536b060ee26d0c602a2b556125e7677a063dcb805ea1c5a739d8584408119de77e6954ecd354677b9f4cc3d6de52b2163866543b56e07b6ae334ec929f0377,,,,9,9
301b131f325e2a77d4f904b2fc013a02995901936a0de8339f013425a0ae6cd1ad9d1f785ef6edb0f57bfb2d6c9358cfd545eb50cf6de35034a7dcaa074b179f,,,,5,5
04bf6941747cd53af533cffee67255b35693842a7667b7340476173e8e81e2ee1c984b6854c995241119801324cbe0c042f9b0e1b34067ad46e87b75de884320,,,,12,12
2c5cdf42160b946db4eceed2efea8acc01947fcbd61cd72d91f7d0bfef944a7848088923d3e3c249d0a86c4ee044a6f7839b2b8fe58c8950860cadf4a9369645,,,,7,7
41fb4284dcdc34ed54f25ba71fe370b571ba8f1512aa73c85d05e26fea96ba2f2db9236c2a94da842edb82addfb1b6e6d563648304f0f0dd24a5f63e84625d06,,,,14,14
5155801e085585aa1e56c916977558041cfe80852b0ac48a9718baa66f9046a422b8037a6f35d8d68cd699bbc0b991b348e5b043f46f314fbf95852523e6d00f,male_masculine,,fourties,5,5
ee1482a849ce31f5efe3841181c118ae8398e6b5e67bb3fc7c3725ae7ef9655639d659d03322469a79aeaa7109add8dbc8833b40feaebb657cd77ab581192cfa,,,,8,8
ea5124a60e687b762847febf37321b7310e8af171e5d5e34f37339116629bbc4037189849fe44b632dadbfe7c93040b412a4af4ac362b76de21a8fe3516628c7,male_masculine,United States English,twenties,12,12
79eb0741b72c4ea91d0117e6d5f3cefdadc3c4a8ab0d9bd968128be4488326434f0a6572172722f053f93692d27ea78535c366ebdae15040d2a56fe0f304ab17,male_masculine,,thirties,6,6
2e9fcb47528a59167b308b8066ce9745ca80aade8283360cc33bc0d3b455e07644ddd913ff9fa5c078d095125c1334726a8b64205371086675d534f8baec86ec,female_feminine,United States English,teens,8,8
86a4919cd3a49b2471a4b956542ceb15c7ca269d07334d62e5a54e15d3bb875b14caaf00a7ca7874d639c3f6e4df2ec28c07a70acf9b1959a11f12ee8ead4d87,,,,5,5
5fbc5ff3add4a7c0558c7ddc5c9fa545bd4921437ecd516b4873f8dd28aff5fcab02d2202be819cc0c04a71ba991ec7daef484a5e17b811e35f33dd20a0515d1,,,,12,12
701e781d09f417803dee20c17b0cdc20d83477ab9d487b3eb87a0926f569268b49082710adeaab2e8169e028b3f76f020e3c211951f9d24a9c4e7bad37c0f61f,male_masculine,,teens,7,7
6cd0252f3cd8075855482d100b910eafa572eea5b22966da7f7e88bec34fdf6a058a08e3ae7b0842207a1c4c2e5c1183a62e3ae28bc912ffe61012c4f8fa67f3,,,,5,5
e314cedfbcc6ecb09f01f6a40efc9a62d7151470bacb06b97a7bd2c1278fc37115705badd576dee2245cf1543f2323efe0eb6a82677703558ca831c0b38638a0,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,12,12
45331a99e63bb81b772d4ff18b7f9b186ecc12e64735a2d55b4b57eb2ee49520f30ac0140a7dfe7399b6c4182deb5f8d98af99dc514f2e5d4c54a0cef0a38050,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,7,7
07e00b28be7668f16ca0ce6fe0c33b7b9b76ffc492d600ebdb6f4269ec5bb5447173a7daad474248f1f494b67baa672ab562a592c8f8111aef8e3e090028af62,,,,5,5
a204b20d4c37a9b6e5144e4f9270a055be7a41af0b0f0a72f2e2ad13920ac9d5cf801a1f919bfc780cdfaa7f15e86008338265fbb9048116b12590c4721fffc4,female_feminine,,thirties,6,6
91566fcee55af363e5e57b2cb1a3ad0ee1da3bb87963777d2d394273a107c51a5af51cc9c9cd4daaba1152fddaa22b42e61a50160d191e6c58316d491adb92e9,,,,9,9
6a24e42c81de3bd24d581111fb15ae208cda44fc029d7701645a03b2a266e1fa5450cf90d76804bd6316398bdc9efbd03c92ec534d54654524060ff4a07b5c60,,,,6,6
a8134cc8f86bef7945632334b8dc3b9b942d91245fcda5d813552492889bfc1d9acd082290aa907bc763bb3ca7bd4bb9542e48d2fb6e9e8408d95e0f63fe1e7d,female_feminine,United States English,sixties,6,6
884df1aea14548a932003fda883a011b0cbedff68a46a014caf1d1068e3eac51c6d7e7c53fa38a3aabe9c607174a9f3a6d8adde8640edc82ceb39f0b1125c0da,male_masculine,United States English,teens,7,7
362d319cfc12ca4cb99179fc03d9b1336e51313d88cbd4675f686b5a5496985e95c22b5a09dbcb4dd070654104fdb3b5e2e254464bd7936cd83306546509d61f,,,,8,8
212042826cc0b4276e50386ece99491b670855c52251adc14e62a72aa4cc36689219023665aa082dbf017f3a121acb06bc461e1245a268274310c4696e3e0124,female_feminine,"India and South Asia (India, Pakistan, Sri Lanka)",twenties,16,16
1f389f6a2e7e774dc8661b5b9cb437c39c1ca1d7de484e4e25e6f8a42ede582b98e8d60fba125cdb33b68effc9c4dfbc5ecef52736311c3d848392f245a33b29,,,,7,7
