split,dialect,speaker,sex,utt,utt_id,wav,phn
TEST,DR4,FEDW0,F,SX4,FEDW0_SX4,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FEDW0\SX4.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FEDW0\SX4.PHN
TEST,DR4,FEDW0,F,SX94,FEDW0_SX94,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FEDW0\SX94.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FEDW0\SX94.PHN
TEST,DR4,FGJD0,F,SA1,FGJD0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SA1.PHN
TEST,DR4,FGJD0,F,SA2,FGJD0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SA2.PHN
TEST,DR4,FGJD0,F,SI1179,FGJD0_SI1179,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SI1179.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SI1179.PHN
TEST,DR4,FGJD0,F,SI549,FGJD0_SI549,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SI549.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SI549.PHN
TEST,DR4,FGJD0,F,SI818,FGJD0_SI818,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SI818.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SI818.PHN
TEST,DR4,FGJD0,F,SX189,FGJD0_SX189,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SX189.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SX189.PHN
TEST,DR4,FGJD0,F,SX279,FGJD0_SX279,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SX279.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SX279.PHN
TEST,DR4,FGJD0,F,SX369,FGJD0_SX369,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SX369.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SX369.PHN
TEST,DR4,FGJD0,F,SX9,FGJD0_SX9,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SX9.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SX9.PHN
TEST,DR4,FGJD0,F,SX99,FGJD0_SX99,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SX99.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FGJD0\SX99.PHN
TEST,DR4,FJLM0,F,SA1,FJLM0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SA1.PHN
TEST,DR4,FJLM0,F,SA2,FJLM0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SA2.PHN
TEST,DR4,FJLM0,F,SI1043,FJLM0_SI1043,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SI1043.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SI1043.PHN
TEST,DR4,FJLM0,F,SI1673,FJLM0_SI1673,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SI1673.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SI1673.PHN
TEST,DR4,FJLM0,F,SI2303,FJLM0_SI2303,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SI2303.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SI2303.PHN
TEST,DR4,FJLM0,F,SX143,FJLM0_SX143,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SX143.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SX143.PHN
TEST,DR4,FJLM0,F,SX233,FJLM0_SX233,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SX233.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SX233.PHN
TEST,DR4,FJLM0,F,SX323,FJLM0_SX323,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SX323.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SX323.PHN
TEST,DR4,FJLM0,F,SX413,FJLM0_SX413,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SX413.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SX413.PHN
TEST,DR4,FJLM0,F,SX53,FJLM0_SX53,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SX53.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJLM0\SX53.PHN
TEST,DR4,FJMG0,F,SA1,FJMG0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SA1.PHN
TEST,DR4,FJMG0,F,SA2,FJMG0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SA2.PHN
TEST,DR4,FJMG0,F,SI1181,FJMG0_SI1181,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SI1181.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SI1181.PHN
TEST,DR4,FJMG0,F,SI1811,FJMG0_SI1811,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SI1811.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SI1811.PHN
TEST,DR4,FJMG0,F,SI551,FJMG0_SI551,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SI551.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SI551.PHN
TEST,DR4,FJMG0,F,SX101,FJMG0_SX101,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SX101.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SX101.PHN
TEST,DR4,FJMG0,F,SX11,FJMG0_SX11,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SX11.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SX11.PHN
TEST,DR4,FJMG0,F,SX191,FJMG0_SX191,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SX191.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SX191.PHN
TEST,DR4,FJMG0,F,SX281,FJMG0_SX281,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SX281.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SX281.PHN
TEST,DR4,FJMG0,F,SX371,FJMG0_SX371,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SX371.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FJMG0\SX371.PHN
TEST,DR4,FLBW0,F,SA1,FLBW0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SA1.PHN
TEST,DR4,FLBW0,F,SA2,FLBW0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SA2.PHN
TEST,DR4,FLBW0,F,SI1219,FLBW0_SI1219,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SI1219.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SI1219.PHN
TEST,DR4,FLBW0,F,SI1849,FLBW0_SI1849,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SI1849.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SI1849.PHN
TEST,DR4,FLBW0,F,SI2253,FLBW0_SI2253,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SI2253.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SI2253.PHN
TEST,DR4,FLBW0,F,SX139,FLBW0_SX139,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SX139.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SX139.PHN
TEST,DR4,FLBW0,F,SX229,FLBW0_SX229,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SX229.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SX229.PHN
TEST,DR4,FLBW0,F,SX319,FLBW0_SX319,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SX319.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SX319.PHN
TEST,DR4,FLBW0,F,SX409,FLBW0_SX409,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SX409.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SX409.PHN
TEST,DR4,FLBW0,F,SX49,FLBW0_SX49,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SX49.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLBW0\SX49.PHN
TEST,DR4,FLKD0,F,SA1,FLKD0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SA1.PHN
TEST,DR4,FLKD0,F,SA2,FLKD0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SA2.PHN
TEST,DR4,FLKD0,F,SI1369,FLKD0_SI1369,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SI1369.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SI1369.PHN
TEST,DR4,FLKD0,F,SI739,FLKD0_SI739,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SI739.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SI739.PHN
TEST,DR4,FLKD0,F,SI894,FLKD0_SI894,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SI894.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SI894.PHN
TEST,DR4,FLKD0,F,SX109,FLKD0_SX109,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SX109.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SX109.PHN
TEST,DR4,FLKD0,F,SX19,FLKD0_SX19,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SX19.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SX19.PHN
TEST,DR4,FLKD0,F,SX199,FLKD0_SX199,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SX199.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SX199.PHN
TEST,DR4,FLKD0,F,SX289,FLKD0_SX289,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SX289.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SX289.PHN
TEST,DR4,FLKD0,F,SX379,FLKD0_SX379,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SX379.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FLKD0\SX379.PHN
TEST,DR4,FMAF0,F,SA1,FMAF0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SA1.PHN
TEST,DR4,FMAF0,F,SA2,FMAF0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SA2.PHN
TEST,DR4,FMAF0,F,SI1459,FMAF0_SI1459,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SI1459.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SI1459.PHN
TEST,DR4,FMAF0,F,SI2089,FMAF0_SI2089,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SI2089.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SI2089.PHN
TEST,DR4,FMAF0,F,SI829,FMAF0_SI829,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SI829.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SI829.PHN
TEST,DR4,FMAF0,F,SX109,FMAF0_SX109,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SX109.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SX109.PHN
TEST,DR4,FMAF0,F,SX19,FMAF0_SX19,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SX19.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SX19.PHN
TEST,DR4,FMAF0,F,SX199,FMAF0_SX199,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SX199.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SX199.PHN
TEST,DR4,FMAF0,F,SX289,FMAF0_SX289,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SX289.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SX289.PHN
TEST,DR4,FMAF0,F,SX379,FMAF0_SX379,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SX379.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMAF0\SX379.PHN
TEST,DR4,FMCM0,F,SA1,FMCM0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SA1.PHN
TEST,DR4,FMCM0,F,SA2,FMCM0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SA2.PHN
TEST,DR4,FMCM0,F,SI1180,FMCM0_SI1180,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SI1180.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SI1180.PHN
TEST,DR4,FMCM0,F,SI1810,FMCM0_SI1810,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SI1810.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SI1810.PHN
TEST,DR4,FMCM0,F,SI550,FMCM0_SI550,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SI550.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SI550.PHN
TEST,DR4,FMCM0,F,SX10,FMCM0_SX10,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SX10.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SX10.PHN
TEST,DR4,FMCM0,F,SX100,FMCM0_SX100,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SX100.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SX100.PHN
TEST,DR4,FMCM0,F,SX190,FMCM0_SX190,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SX190.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SX190.PHN
TEST,DR4,FMCM0,F,SX280,FMCM0_SX280,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SX280.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SX280.PHN
TEST,DR4,FMCM0,F,SX370,FMCM0_SX370,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SX370.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FMCM0\SX370.PHN
TEST,DR4,FNMR0,F,SA1,FNMR0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SA1.PHN
TEST,DR4,FNMR0,F,SA2,FNMR0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SA2.PHN
TEST,DR4,FNMR0,F,SI1399,FNMR0_SI1399,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SI1399.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SI1399.PHN
TEST,DR4,FNMR0,F,SI2029,FNMR0_SI2029,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SI2029.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SI2029.PHN
TEST,DR4,FNMR0,F,SI769,FNMR0_SI769,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SI769.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SI769.PHN
TEST,DR4,FNMR0,F,SX139,FNMR0_SX139,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SX139.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SX139.PHN
TEST,DR4,FNMR0,F,SX229,FNMR0_SX229,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SX229.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SX229.PHN
TEST,DR4,FNMR0,F,SX319,FNMR0_SX319,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SX319.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SX319.PHN
TEST,DR4,FNMR0,F,SX409,FNMR0_SX409,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SX409.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SX409.PHN
TEST,DR4,FNMR0,F,SX49,FNMR0_SX49,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SX49.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FNMR0\SX49.PHN
TEST,DR4,FREW0,F,SA1,FREW0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SA1.PHN
TEST,DR4,FREW0,F,SA2,FREW0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SA2.PHN
TEST,DR4,FREW0,F,SI1030,FREW0_SI1030,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SI1030.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SI1030.PHN
TEST,DR4,FREW0,F,SI1280,FREW0_SI1280,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SI1280.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SI1280.PHN
TEST,DR4,FREW0,F,SI1910,FREW0_SI1910,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SI1910.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SI1910.PHN
TEST,DR4,FREW0,F,SX110,FREW0_SX110,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SX110.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SX110.PHN
TEST,DR4,FREW0,F,SX20,FREW0_SX20,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SX20.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SX20.PHN
TEST,DR4,FREW0,F,SX200,FREW0_SX200,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SX200.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SX200.PHN
TEST,DR4,FREW0,F,SX290,FREW0_SX290,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SX290.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SX290.PHN
TEST,DR4,FREW0,F,SX380,FREW0_SX380,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SX380.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FREW0\SX380.PHN
TEST,DR4,FRNG0,F,SA1,FRNG0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SA1.PHN
TEST,DR4,FRNG0,F,SA2,FRNG0_SA2,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SA2.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SA2.PHN
TEST,DR4,FRNG0,F,SI1355,FRNG0_SI1355,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SI1355.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SI1355.PHN
TEST,DR4,FRNG0,F,SI1985,FRNG0_SI1985,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SI1985.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SI1985.PHN
TEST,DR4,FRNG0,F,SI725,FRNG0_SI725,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SI725.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SI725.PHN
TEST,DR4,FRNG0,F,SX185,FRNG0_SX185,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SX185.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SX185.PHN
TEST,DR4,FRNG0,F,SX275,FRNG0_SX275,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SX275.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SX275.PHN
TEST,DR4,FRNG0,F,SX365,FRNG0_SX365,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SX365.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SX365.PHN
TEST,DR4,FRNG0,F,SX5,FRNG0_SX5,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SX5.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SX5.PHN
TEST,DR4,FRNG0,F,SX95,FRNG0_SX95,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SX95.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FRNG0\SX95.PHN
TEST,DR4,FSEM0,F,SA1,FSEM0_SA1,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FSEM0\SA1.WAV,C:\Users\shuoo\Desktop\voice_unique\data\TIMIT\TEST\DR4\FSEM0\SA1.PHN
